key,timestamp,temperature,humidity
H5074_office,2025-01-02 17:47:14,29.5,39.38
H5074_office,2025-01-02 18:06:58,29.43,40.2
H5074_office,2025-01-02 18:07:14,29.45,39.87
H5074_office,2025-01-02 18:07:32,29.43,39.83
H5074_office,2025-01-02 18:07:48,29.46,40.55
H5074_office,2025-01-02 18:08:04,29.5,40.76
H5074_office,2025-01-02 18:08:20,29.43,40.92
H5074_office,2025-01-02 18:08:40,29.47,41.85
H5074_office,2025-01-02 18:08:56,29.46,42.31
H5074_office,2025-01-02 18:09:12,29.45,42.03
H5074_office,2025-01-02 18:09:28,29.44,41.49
H5074_office,2025-01-02 18:09:44,29.43,40.98
H5074_office,2025-01-02 18:10:01,29.49,40.85
H5074_office,2025-01-02 18:10:17,29.44,40.64
H5074_office,2025-01-02 18:10:33,29.46,40.62
H5074_office,2025-01-02 18:10:49,29.44,40.69
H5074_office,2025-01-02 18:11:05,29.46,41.29
H5074_office,2025-01-02 18:11:23,29.43,40.63
H5074_office,2025-01-02 18:11:39,29.45,41.32
H5074_office,2025-01-02 18:11:55,29.44,41.92
H5074_office,2025-01-02 18:12:11,29.45,43.02
H5074_office,2025-01-02 18:12:27,29.41,43.6
H5074_office,2025-01-02 18:12:43,29.45,43.36
H5074_office,2025-01-02 18:13:01,29.41,42.66
H5074_office,2025-01-02 18:13:18,29.42,42.43
H5074_office,2025-01-02 18:13:34,29.41,41.61
H5074_office,2025-01-02 18:13:50,29.44,41.34
H5074_office,2025-01-02 18:14:08,29.45,41.24
H5074_office,2025-01-02 18:14:24,29.44,40.77
H5074_office,2025-01-02 18:14:40,29.41,40.45
H5074_office,2025-01-02 18:14:56,29.41,40.53
H5074_office,2025-01-02 18:15:12,29.45,40.5
H5074_office,2025-01-02 18:15:28,29.41,40.52
H5074_office,2025-01-02 18:15:46,29.41,40.78
H5074_office,2025-01-02 18:16:02,29.43,40.9
H5074_office,2025-01-02 18:16:18,29.42,40.74
H5074_office,2025-01-02 18:16:35,29.44,41.93
H5074_office,2025-01-02 18:16:55,29.41,42.53
H5074_office,2025-01-02 18:17:15,29.4,42.22
H5074_office,2025-01-02 18:17:31,29.43,41.81
H5074_office,2025-01-02 18:17:47,29.41,41.38
H5074_office,2025-01-02 18:18:03,29.4,40.72
H5074_office,2025-01-02 18:18:19,29.41,40.37
H5074_office,2025-01-02 18:18:35,29.39,40.17
H5074_office,2025-01-02 18:18:51,29.45,39.96
H5074_office,2025-01-02 18:19:15,29.38,39.75
H5074_office,2025-01-02 18:19:31,29.39,39.72
H5074_office,2025-01-02 18:19:48,29.39,39.51
H5074_office,2025-01-02 18:20:04,29.38,39.71
H5074_office,2025-01-02 18:20:22,29.36,39.7
H5074_office,2025-01-02 18:20:38,29.38,39.77
H5074_office,2025-01-02 18:20:54,29.36,39.43
H5074_office,2025-01-02 18:21:10,29.37,39.22
H5074_office,2025-01-02 18:21:26,29.37,39.15
H5074_office,2025-01-02 18:21:42,29.38,39.34
H5074_office,2025-01-02 18:21:58,29.38,39.55
H5074_office,2025-01-02 18:22:14,29.36,39.51
H5074_office,2025-01-02 18:22:30,29.38,39.47
H5074_office,2025-01-02 18:22:46,29.37,39.04
H5074_office,2025-01-02 18:23:07,29.36,39.55
H5074_office,2025-01-02 18:23:25,29.37,39.23
H5074_office,2025-01-02 18:23:41,29.36,39.49
H5074_office,2025-01-02 18:23:57,29.36,39.54
H5074_office,2025-01-02 18:24:13,29.33,39.7
H5074_office,2025-01-02 18:24:29,29.36,39.32
H5074_office,2025-01-02 18:24:45,29.33,38.98
H5074_office,2025-01-02 18:25:01,29.34,39.37
H5074_office,2025-01-02 18:25:17,29.33,39.24
H5074_office,2025-01-02 18:25:35,29.34,38.79
H5074_office,2025-01-02 18:25:51,29.33,39.05
H5074_office,2025-01-02 18:26:07,29.31,38.98
H5074_office,2025-01-02 18:26:24,29.31,38.81
H5074_office,2025-01-02 18:26:40,29.32,39.33
H5074_office,2025-01-02 18:26:58,29.29,39.5
H5074_office,2025-01-02 18:27:14,29.28,39.37
H5074_office,2025-01-02 18:27:30,29.3,39.52
H5074_office,2025-01-02 18:27:46,29.29,39.75
H5074_office,2025-01-02 18:28:02,29.29,39.69
H5074_office,2025-01-02 18:28:18,29.32,39.74
H5074_office,2025-01-02 18:28:34,29.29,39.71
H5074_office,2025-01-02 18:28:50,29.26,39.7
H5074_office,2025-01-02 18:29:06,29.29,39.73
H5074_office,2025-01-02 18:29:22,29.28,39.72
H5074_office,2025-01-02 18:29:39,29.28,39.45
H5074_office,2025-01-02 18:29:57,29.29,39.42
H5074_office,2025-01-02 18:30:13,29.27,39.59
H5074_office,2025-01-02 18:30:29,29.29,39.45
H5074_office,2025-01-02 18:30:45,29.29,39.42
H5074_office,2025-01-02 18:31:01,29.3,39.47
H5074_office,2025-01-02 18:31:17,29.3,39.44
H5074_office,2025-01-02 18:31:33,29.27,39.54
H5074_office,2025-01-02 18:31:49,29.31,39.57
H5074_office,2025-01-02 18:32:05,29.28,39.61
H5074_office,2025-01-02 18:32:21,29.29,39.56
H5074_office,2025-01-02 18:32:37,29.31,39.64
H5074_office,2025-01-02 18:32:53,29.31,39.83
H5074_office,2025-01-02 18:33:12,29.31,39.71
H5074_office,2025-01-02 18:33:28,29.29,39.67
H5074_office,2025-01-02 18:33:44,29.28,39.69
H5074_office,2025-01-02 18:34:00,29.29,39.75
H5074_office,2025-01-02 18:34:18,29.28,39.82
H5074_office,2025-01-02 18:34:34,29.29,40.04
H5074_office,2025-01-02 18:34:50,29.29,40.08
H5074_office,2025-01-02 18:35:08,29.33,40.27
H5074_office,2025-01-02 18:35:24,29.28,40.11
H5074_office,2025-01-02 18:35:40,29.31,40.13
H5074_office,2025-01-02 18:35:56,29.31,40.22
H5074_office,2025-01-02 18:36:13,29.3,40.35
H5074_office,2025-01-02 18:36:31,29.26,40.44
H5074_office,2025-01-02 18:36:47,29.3,40.49
H5074_office,2025-01-02 18:37:03,29.3,40.64
H5074_office,2025-01-02 18:37:21,29.27,40.72
H5074_office,2025-01-02 18:37:37,29.29,40.76
H5074_office,2025-01-02 18:37:57,29.33,40.78
H5074_office,2025-01-02 18:38:13,29.3,40.8
H5074_office,2025-01-02 18:38:29,29.31,40.96
H5074_office,2025-01-02 18:38:45,29.31,40.89
H5074_office,2025-01-02 18:39:01,29.31,40.88
H5074_office,2025-01-02 18:39:17,29.31,40.9
H5074_office,2025-01-02 18:39:34,29.29,41.01
H5074_office,2025-01-02 18:39:50,29.33,40.98
H5074_office,2025-01-02 18:40:06,29.31,41.08
H5074_office,2025-01-02 18:40:22,29.33,41.25
H5074_office,2025-01-02 18:40:38,29.3,41.37
H5074_office,2025-01-02 18:40:54,29.31,41.37
H5074_office,2025-01-02 18:41:10,29.32,41.37
H5074_office,2025-01-02 18:41:26,29.31,41.43
H5074_office,2025-01-02 18:41:44,29.34,41.46
H5074_office,2025-01-02 18:42:00,29.3,41.51
H5074_office,2025-01-02 18:42:16,29.34,41.63
H5074_office,2025-01-02 18:42:32,29.33,41.64
H5074_office,2025-01-02 18:42:50,29.33,41.7
H5074_office,2025-01-02 18:43:09,29.33,41.77
H5074_office,2025-01-02 18:43:25,29.32,41.82
H5074_office,2025-01-02 18:43:43,29.33,41.92
H5074_office,2025-01-02 18:43:59,29.3,41.78
H5074_office,2025-01-02 18:44:15,29.33,41.78
H5074_office,2025-01-02 18:44:33,29.34,41.77
H5074_office,2025-01-02 18:44:49,29.33,41.87
H5074_office,2025-01-02 18:45:05,29.32,41.75
H5074_office,2025-01-02 18:45:21,29.33,41.76
H5074_office,2025-01-02 18:45:39,29.33,41.84
H5074_office,2025-01-02 18:45:57,29.31,41.89
H5074_office,2025-01-02 18:46:14,29.32,41.96
H5074_office,2025-01-02 18:46:30,29.34,41.96
H5074_office,2025-01-02 18:46:46,29.32,41.95
H5074_office,2025-01-02 18:47:04,29.32,42.0
H5074_office,2025-01-02 18:47:22,29.3,42.03
H5074_office,2025-01-02 18:47:38,29.31,42.04
H5074_office,2025-01-02 18:47:54,29.33,42.01
H5074_office,2025-01-02 18:48:10,29.35,42.06
H5074_office,2025-01-02 18:48:26,29.35,42.08
H5074_office,2025-01-02 18:48:42,29.34,42.05
H5074_office,2025-01-02 18:48:58,29.34,41.83
H5074_office,2025-01-02 18:49:14,29.33,41.71
H5074_office,2025-01-02 18:49:31,29.33,41.87
H5074_office,2025-01-02 18:49:49,29.32,42.03
H5074_office,2025-01-02 18:50:07,29.32,42.5
H5074_office,2025-01-02 18:50:23,29.34,42.66
H5074_office,2025-01-02 18:50:39,29.31,42.44
H5074_office,2025-01-02 18:50:57,29.31,42.37
H5074_office,2025-01-02 18:51:13,29.32,42.23
H5074_office,2025-01-02 18:51:33,29.3,42.74
H5074_office,2025-01-02 18:51:49,29.31,42.88
H5074_office,2025-01-02 18:52:05,29.3,42.81
H5074_office,2025-01-02 18:52:21,29.29,42.87
H5074_office,2025-01-02 18:52:37,29.32,42.91
H5074_office,2025-01-02 18:52:56,29.29,43.07
H5074_office,2025-01-02 18:53:12,29.33,43.11
H5074_office,2025-01-02 18:53:28,29.31,43.2
H5074_office,2025-01-02 18:53:44,29.3,43.48
H5074_office,2025-01-02 18:54:02,29.32,43.69
H5074_office,2025-01-02 18:54:18,29.3,43.84
H5074_office,2025-01-02 18:54:36,29.29,43.91
H5074_office,2025-01-02 18:54:52,29.3,44.17
H5074_office,2025-01-02 18:55:08,29.31,44.23
H5074_office,2025-01-02 18:55:24,29.31,44.47
H5074_office,2025-01-02 18:55:40,29.26,44.37
H5074_office,2025-01-02 18:55:59,29.32,44.51
H5074_office,2025-01-02 18:56:19,29.27,44.9
H5074_office,2025-01-02 18:56:35,29.28,45.06
H5074_office,2025-01-02 18:56:51,29.26,45.18
H5074_office,2025-01-02 18:57:09,29.29,45.34
H5074_office,2025-01-02 18:57:25,29.23,45.3
H5074_office,2025-01-02 18:57:41,29.27,45.37
H5074_office,2025-01-02 18:57:57,29.29,45.5
H5074_office,2025-01-02 18:58:13,29.23,45.65
H5074_office,2025-01-02 18:58:29,29.27,45.68
H5074_office,2025-01-02 18:58:47,29.25,45.78
H5074_office,2025-01-02 18:59:03,29.31,45.82
H5074_office,2025-01-02 18:59:20,29.26,45.97
H5074_office,2025-01-02 18:59:36,29.23,45.95
H5074_office,2025-01-02 18:59:54,29.26,46.24
H5074_office,2025-01-02 19:00:10,29.23,46.31
H5074_office,2025-01-02 19:00:26,29.24,46.24
H5074_office,2025-01-02 19:00:44,29.24,46.32
H5074_office,2025-01-02 19:01:00,29.28,46.34
H5074_office,2025-01-02 19:01:16,29.25,46.44
H5074_office,2025-01-02 19:01:32,29.25,46.58
H5074_office,2025-01-02 19:01:48,29.22,46.67
H5074_office,2025-01-02 19:02:04,29.21,46.62
H5074_office,2025-01-02 19:02:20,29.2,46.77
H5074_office,2025-01-02 19:02:39,29.23,46.93
H5074_office,2025-01-02 19:02:55,29.26,46.91
H5074_office,2025-01-02 19:03:11,29.22,46.91
H5074_office,2025-01-02 19:03:27,29.23,46.97
H5074_office,2025-01-02 19:03:43,29.22,47.1
H5074_office,2025-01-02 19:03:59,29.22,47.12
H5074_office,2025-01-02 19:04:15,29.2,47.32
H5074_office,2025-01-02 19:04:31,29.21,47.35
H5074_office,2025-01-02 19:04:47,29.2,47.46
H5074_office,2025-01-02 19:05:03,29.23,47.49
H5074_office,2025-01-02 19:05:19,29.21,47.4
H5074_office,2025-01-02 19:05:37,29.19,47.42
H5074_office,2025-01-02 19:05:56,29.22,47.62
H5074_office,2025-01-02 19:06:12,29.2,47.89
H5074_office,2025-01-02 19:06:28,29.19,47.96
H5074_office,2025-01-02 19:06:46,29.16,47.95
H5074_office,2025-01-02 19:07:02,29.18,48.11
H5074_office,2025-01-02 19:07:18,29.16,48.21
H5074_office,2025-01-02 19:07:34,29.19,48.35
H5074_office,2025-01-02 19:07:50,29.18,48.39
H5074_office,2025-01-02 19:08:06,29.16,48.48
H5074_office,2025-01-02 19:08:24,29.16,48.52
H5074_office,2025-01-02 19:08:40,29.2,48.63
H5074_office,2025-01-02 19:08:56,29.18,48.68
H5074_office,2025-01-02 19:09:13,29.16,48.76
H5074_office,2025-01-02 19:09:29,29.16,48.64
H5074_office,2025-01-02 19:09:47,29.18,48.79
H5074_office,2025-01-02 19:10:03,29.17,48.78
H5074_office,2025-01-02 19:10:19,29.16,48.82
H5074_office,2025-01-02 19:10:35,29.16,48.86
H5074_office,2025-01-02 19:10:51,29.15,48.87
H5074_office,2025-01-02 19:11:07,29.12,48.94
H5074_office,2025-01-02 19:11:23,29.17,49.0
H5074_office,2025-01-02 19:11:39,29.15,49.08
H5074_office,2025-01-02 19:11:55,29.14,49.1
H5074_office,2025-01-02 19:12:11,29.13,49.23
H5074_office,2025-01-02 19:12:28,29.14,49.29
H5074_office,2025-01-02 19:12:44,29.13,49.35
H5074_office,2025-01-02 19:13:00,29.13,49.4
H5074_office,2025-01-02 19:13:16,29.1,49.41
H5074_office,2025-01-02 19:13:32,29.1,49.52
H5074_office,2025-01-02 19:13:50,29.1,49.62
H5074_office,2025-01-02 19:14:06,29.12,49.63
H5074_office,2025-01-02 19:14:22,29.1,49.69
H5074_office,2025-01-02 19:14:38,29.08,49.73
H5074_office,2025-01-02 19:14:54,29.11,49.74
H5074_office,2025-01-02 19:15:10,29.08,49.81
H5074_office,2025-01-02 19:15:28,29.1,49.75
H5074_office,2025-01-02 19:15:45,29.08,49.7
H5074_office,2025-01-02 19:16:01,29.11,49.81
H5074_office,2025-01-02 19:16:17,29.07,49.85
H5074_office,2025-01-02 19:16:33,29.08,49.85
H5074_office,2025-01-02 19:16:49,29.08,49.9
H5074_office,2025-01-02 19:17:07,29.09,49.92
H5074_office,2025-01-02 19:17:23,29.06,49.98
H5074_office,2025-01-02 19:17:39,29.09,49.95
H5074_office,2025-01-02 19:17:55,29.05,49.91
H5074_office,2025-01-02 19:18:11,29.07,49.83
H5074_office,2025-01-02 19:18:27,29.08,49.9
H5074_office,2025-01-02 19:18:45,29.05,49.92
H5074_office,2025-01-02 19:19:02,29.05,49.94
H5074_office,2025-01-02 19:19:18,29.05,49.98
H5074_office,2025-01-02 19:19:36,29.04,50.06
H5074_office,2025-01-02 19:19:54,29.07,50.07
H5074_office,2025-01-02 19:20:10,29.03,50.07
H5074_office,2025-01-02 19:20:28,29.08,50.05
H5074_office,2025-01-02 19:20:44,29.07,50.1
H5074_office,2025-01-02 19:21:00,29.03,50.15
H5074_office,2025-01-02 19:21:16,29.06,50.36
H5074_office,2025-01-02 19:21:32,29.05,50.4
H5074_office,2025-01-02 19:21:48,29.02,50.4
H5074_office,2025-01-02 19:22:04,29.05,50.42
H5074_office,2025-01-02 19:22:21,29.03,50.36
H5074_office,2025-01-02 19:22:39,29.05,50.44
H5074_office,2025-01-02 19:22:55,29.02,50.5
H5074_office,2025-01-02 19:23:11,29.01,50.52
H5074_office,2025-01-02 19:23:27,29.03,50.5
H5074_office,2025-01-02 19:23:49,29.0,50.51
H5074_office,2025-01-02 19:24:05,29.02,50.52
H5074_office,2025-01-02 19:24:21,29.03,50.54
H5074_office,2025-01-02 19:24:37,28.97,50.63
H5074_office,2025-01-02 19:24:53,29.0,50.64
H5074_office,2025-01-02 19:25:11,28.98,50.61
H5074_office,2025-01-02 19:25:28,28.98,50.68
H5074_office,2025-01-02 19:25:44,28.99,50.77
H5074_office,2025-01-02 19:26:02,28.98,50.89
H5074_office,2025-01-02 19:26:18,28.97,50.99
H5074_office,2025-01-02 19:26:34,28.97,51.06
H5074_office,2025-01-02 19:26:50,28.96,51.18
H5074_office,2025-01-02 19:27:06,28.95,51.26
H5074_office,2025-01-02 19:27:22,28.94,51.24
H5074_office,2025-01-02 19:27:38,28.97,51.33
H5074_office,2025-01-02 19:27:54,28.94,51.33
H5074_office,2025-01-02 19:28:10,28.95,51.48
H5074_office,2025-01-02 19:28:28,28.92,51.44
H5074_office,2025-01-02 19:28:47,28.92,51.6
H5074_office,2025-01-02 19:29:03,28.91,51.62
H5074_office,2025-01-02 19:29:19,28.95,51.64
H5074_office,2025-01-02 19:29:35,28.9,51.67
H5074_office,2025-01-02 19:29:51,28.94,51.75
H5074_office,2025-01-02 19:30:07,28.91,51.84
H5074_office,2025-01-02 19:30:23,28.9,51.95
H5074_office,2025-01-02 19:30:39,28.91,52.06
H5074_office,2025-01-02 19:30:55,28.91,52.08
H5074_office,2025-01-02 19:31:15,28.91,52.17
H5074_office,2025-01-02 19:31:35,28.91,52.24
H5074_office,2025-01-02 19:31:53,28.9,52.26
H5074_office,2025-01-02 19:32:10,28.89,52.21
H5074_office,2025-01-02 19:32:26,28.9,52.17
H5074_office,2025-01-02 19:32:42,28.89,52.25
H5074_office,2025-01-02 19:33:00,28.91,52.26
H5074_office,2025-01-02 19:33:16,28.89,52.31
H5074_office,2025-01-02 19:33:32,28.89,52.42
H5074_office,2025-01-02 19:33:48,28.88,52.52
H5074_office,2025-01-02 19:34:04,28.89,52.52
H5074_office,2025-01-02 19:34:20,28.87,52.56
H5074_office,2025-01-02 19:34:36,28.88,52.67
H5074_office,2025-01-02 19:34:52,28.86,52.72
H5074_office,2025-01-02 19:35:08,28.86,52.72
H5074_office,2025-01-02 19:35:25,28.85,52.84
H5074_office,2025-01-02 19:35:45,28.87,52.83
H5074_office,2025-01-02 19:36:03,28.86,52.77
H5074_office,2025-01-02 19:36:21,28.86,52.7
H5074_office,2025-01-02 19:36:37,28.87,52.73
H5074_office,2025-01-02 19:36:53,28.86,52.83
H5074_office,2025-01-02 19:37:11,28.87,52.88
H5074_office,2025-01-02 19:37:29,28.87,52.87
H5074_office,2025-01-02 19:37:45,28.84,52.77
H5074_office,2025-01-02 19:38:01,28.83,52.8
H5074_office,2025-01-02 19:38:17,28.86,52.88
H5074_office,2025-01-02 19:38:33,28.82,52.93
H5074_office,2025-01-02 19:38:50,28.82,53.07
H5074_office,2025-01-02 19:39:06,28.83,53.07
H5074_office,2025-01-02 19:39:22,28.8,53.12
H5074_office,2025-01-02 19:39:38,28.83,53.05
H5074_office,2025-01-02 19:39:54,28.79,53.05
H5074_office,2025-01-02 19:40:10,28.79,53.2
H5074_office,2025-01-02 19:40:26,28.76,53.15
H5074_office,2025-01-02 19:40:44,28.76,53.16
H5074_office,2025-01-02 19:41:02,28.78,53.15
H5074_office,2025-01-02 19:41:18,28.75,53.11
H5074_office,2025-01-02 19:41:34,28.77,53.09
H5074_office,2025-01-02 19:41:52,28.77,53.08
H5074_office,2025-01-02 19:42:11,28.75,53.14
H5074_office,2025-01-02 19:42:27,28.74,53.19
H5074_office,2025-01-02 19:42:47,28.74,53.19
H5074_office,2025-01-02 19:43:07,28.71,53.25
H5074_office,2025-01-02 19:43:25,28.7,53.39
H5074_office,2025-01-02 19:43:45,28.73,53.39
H5074_office,2025-01-02 19:44:01,28.68,53.5
H5074_office,2025-01-02 19:44:17,28.68,53.5
H5074_office,2025-01-02 19:44:33,28.68,53.71
H5074_office,2025-01-02 19:44:51,28.65,53.66
